group_id,movie_id,rating,timestamp,split
190,1136,1,1999-12-19 00:35:15,train
190,1394,0,1999-12-19 00:35:15,train
190,1959,1,1999-12-19 00:37:36,train
190,3072,1,1999-12-19 00:38:06,train
190,1296,1,1999-12-19 00:41:05,train
190,1288,1,1999-12-19 00:43:12,train
190,1300,1,1999-12-19 00:43:12,train
190,2068,1,1999-12-19 00:44:16,train
190,2791,0,1999-12-19 00:44:16,train
190,1960,1,1999-12-19 00:44:42,train
190,2020,1,1999-12-19 00:44:42,train
190,2076,1,1999-12-19 00:44:42,train
190,1196,0,1999-12-19 00:44:42,train
190,1079,1,1999-12-19 00:45:36,train
190,1293,1,1999-12-19 00:46:09,train
190,1962,1,1999-12-19 00:46:34,train
190,1961,0,1999-12-19 00:46:34,train
190,1097,0,1999-12-19 00:47:03,train
190,1302,0,1999-12-19 00:47:03,train
190,2243,1,1999-12-19 00:47:36,train
190,2915,1,1999-12-19 00:47:54,train
190,1968,1,1999-12-19 00:48:20,train
190,2352,1,1999-12-19 00:48:20,train
190,2150,1,1999-12-19 00:48:51,train
190,2716,0,1999-12-19 00:48:51,train
190,1124,0,1999-12-19 00:49:15,train
190,2100,0,1999-12-19 00:49:15,train
190,2144,0,1999-12-19 00:49:15,train
190,1246,1,1999-12-19 00:50:23,train
190,2746,0,1999-12-19 00:51:23,train
190,2677,1,1999-12-19 00:53:32,train
190,1611,1,1999-12-19 00:54:16,train
190,1094,1,1999-12-19 00:59:46,train
190,1183,1,1999-12-19 01:00:13,train
190,523,1,1999-12-26 17:54:17,train
190,1304,1,1999-12-26 17:56:45,train
190,2085,0,1999-12-26 17:58:38,train
190,1947,1,1999-12-26 17:59:06,train
455,1084,1,1999-12-31 18:02:37,train
455,1230,0,1999-12-31 18:02:37,train
455,367,0,1999-12-31 18:08:01,train
455,2804,0,2000-01-03 02:11:32,train
455,471,0,2000-01-03 02:15:36,train
455,348,0,2000-01-03 02:19:41,train
455,586,0,2000-01-03 02:28:21,train
455,1057,0,2000-01-03 02:28:21,train
69,2858,0,2000-01-04 15:42:51,train
455,2617,0,2000-01-04 16:16:37,train
455,509,0,2000-01-06 16:09:18,train
455,1997,0,2000-01-06 16:12:15,train
455,1244,0,2000-01-06 16:12:15,train
455,2871,1,2000-01-06 16:12:41,train
455,2640,0,2000-01-06 16:15:27,train
455,2371,0,2000-01-06 16:27:27,train
455,1171,0,2000-01-06 16:33:52,train
455,523,0,2000-01-06 16:37:50,train
455,1095,0,2000-01-06 16:38:13,train
455,2108,0,2000-01-06 16:41:28,train
455,235,0,2000-01-06 16:42:31,train
455,2321,0,2000-01-06 16:42:53,train
455,222,0,2000-01-06 16:43:24,train
455,1747,1,2000-01-06 16:43:45,train
455,1810,0,2000-01-06 16:44:06,train
455,2916,0,2000-01-06 16:44:06,train
455,441,0,2000-01-06 16:45:48,train
455,1611,1,2000-01-06 16:49:09,train
455,2171,0,2000-01-06 16:52:35,train
455,357,0,2000-01-06 16:53:00,train
455,1414,0,2000-01-06 16:53:00,train
455,11,0,2000-01-06 16:53:49,train
455,52,0,2000-01-06 16:54:00,train
455,2125,1,2000-01-06 16:54:29,train
455,224,0,2000-01-06 16:55:00,train
455,1542,0,2000-01-06 16:55:00,train
455,1580,0,2000-01-06 16:58:11,train
455,1042,0,2000-01-06 16:59:25,train
455,7,0,2000-01-06 16:59:41,train
455,587,0,2000-01-06 17:00:07,train
455,361,0,2000-01-06 17:01:12,train
455,2124,0,2000-01-06 17:01:58,train
455,1918,0,2000-01-06 17:03:37,train
455,339,0,2000-01-06 17:05:29,train
455,141,0,2000-01-06 17:06:29,train
455,802,0,2000-01-06 17:06:29,train
455,2863,0,2000-01-07 21:56:12,train
455,2529,0,2000-01-07 21:59:51,train
708,1234,0,2000-01-08 16:09:55,train
455,2692,0,2000-01-09 03:16:34,train
358,266,0,2000-01-11 00:06:36,train
358,589,0,2000-01-11 00:10:09,train
358,150,1,2000-01-11 00:11:18,train
358,440,0,2000-01-11 00:12:47,train
358,337,0,2000-01-11 00:21:45,train
358,480,0,2000-01-11 00:24:27,train
358,380,0,2000-01-11 00:26:16,train
358,316,0,2000-01-11 00:26:50,train
358,10,1,2000-01-11 00:29:07,train
358,736,1,2000-01-11 00:29:07,train
358,158,0,2000-01-11 00:30:16,train
358,153,0,2000-01-11 00:32:27,train
358,160,0,2000-01-11 00:32:27,train
190,3114,0,2000-01-13 21:34:27,train
358,318,0,2000-01-16 20:14:55,train
358,592,0,2000-01-16 20:24:52,train
347,357,0,2000-01-18 17:47:30,train
347,296,0,2000-01-18 17:58:15,train
347,47,0,2000-01-18 17:58:58,train
69,348,0,2000-01-24 15:31:30,train
69,1041,1,2000-01-24 15:35:08,train
69,2336,1,2000-01-24 15:35:08,train
69,535,1,2000-01-24 15:36:48,train
455,2724,0,2000-01-29 11:23:14,train
455,2971,1,2000-01-29 11:24:28,train
542,784,1,2000-01-30 08:15:25,train
542,1356,1,2000-01-30 08:19:58,train
542,1,1,2000-01-30 21:04:46,train
542,62,0,2000-01-31 09:28:42,train
542,6,1,2000-01-31 09:41:14,train
542,648,0,2000-01-31 09:41:42,train
542,733,0,2000-01-31 09:52:00,train
542,141,0,2000-01-31 09:52:26,train
542,832,0,2000-01-31 09:56:48,train
542,780,0,2000-02-01 09:55:48,train
542,1073,1,2000-02-02 09:03:00,train
542,783,1,2000-02-03 10:37:39,train
542,95,0,2000-02-03 10:42:37,train
542,707,0,2000-02-03 10:44:28,train
542,719,0,2000-02-03 10:49:27,train
506,589,0,2000-02-12 01:09:18,train
506,457,0,2000-02-12 01:09:38,train
2,380,0,2000-02-14 21:37:55,train
2,377,0,2000-02-14 21:39:23,train
190,2324,1,2000-02-21 22:47:23,train
520,300,0,2000-03-03 04:40:28,train
520,110,1,2000-03-03 04:43:26,train
520,593,1,2000-03-03 04:49:16,train
520,32,0,2000-03-03 04:51:21,train
520,480,1,2000-03-03 04:52:31,train
520,380,0,2000-03-03 05:01:46,train
520,296,0,2000-03-03 05:03:14,train
520,590,1,2000-03-03 05:06:31,train
520,329,1,2000-03-03 05:07:16,train
520,592,0,2000-03-03 05:07:16,train
520,208,0,2000-03-03 05:08:08,train
520,367,0,2000-03-03 05:13:35,train
520,589,1,2000-03-03 05:20:43,train
520,457,1,2000-03-03 05:21:05,train
520,161,1,2000-03-03 05:21:31,train
520,349,1,2000-03-03 05:21:57,train
520,377,0,2000-03-03 05:21:57,train
520,454,0,2000-03-03 05:22:20,train
520,587,0,2000-03-03 05:22:46,train
520,47,0,2000-03-03 05:23:10,train
520,356,1,2000-03-03 05:42:27,train
520,597,0,2000-03-03 05:43:48,train
520,500,0,2000-03-03 05:46:39,train
520,21,0,2000-03-03 05:55:19,train
412,593,1,2000-03-27 06:34:29,train
412,597,0,2000-03-27 06:37:18,train
412,150,1,2000-03-27 06:56:54,train
412,296,0,2000-03-27 06:56:54,train
412,480,0,2000-03-27 07:14:43,train
412,497,1,2000-03-27 07:15:12,train
412,588,1,2000-03-27 07:20:26,train
412,292,1,2000-03-27 07:33:28,train
412,543,1,2000-03-27 15:59:56,train
412,364,0,2000-03-27 16:00:56,train
412,454,1,2000-03-27 16:01:48,train
412,440,0,2000-03-27 16:08:31,train
412,587,0,2000-03-27 16:09:37,train
412,491,0,2000-03-27 16:11:42,train
412,380,1,2000-03-27 16:14:45,train
412,539,1,2000-03-27 16:15:12,train
412,185,0,2000-03-27 19:17:14,train
933,527,1,2000-03-29 01:52:50,train
933,1253,0,2000-03-29 01:52:50,train
933,858,1,2000-03-29 01:53:25,train
933,318,1,2000-03-29 01:54:38,train
933,260,1,2000-03-29 01:56:11,train
933,541,1,2000-03-29 01:56:11,train
933,1196,1,2000-03-29 01:56:11,train
933,1097,0,2000-03-29 01:56:11,train
933,589,1,2000-03-29 01:57:29,train
933,924,1,2000-03-29 01:57:29,train
933,1240,1,2000-03-29 01:57:29,train
933,1301,1,2000-03-29 01:57:29,train
933,1206,0,2000-03-29 01:57:29,train
933,1210,1,2000-03-29 01:58:03,train
933,480,0,2000-03-29 01:58:03,train
933,32,0,2000-03-29 01:58:49,train
933,329,1,2000-03-29 01:59:31,train
933,1374,1,2000-03-29 01:59:31,train
933,1376,0,2000-03-29 01:59:31,train
933,198,0,2000-03-29 02:00:05,train
933,780,1,2000-03-29 02:00:06,train
933,1356,1,2000-03-29 02:00:40,train
933,1372,1,2000-03-29 02:00:40,train
933,1129,0,2000-03-29 02:00:40,train
933,1375,0,2000-03-29 02:00:40,train
933,316,0,2000-03-29 02:01:55,train
933,1371,0,2000-03-29 02:02:18,train
933,185,0,2000-03-29 02:03:51,train
933,1320,0,2000-03-29 02:04:43,train
933,173,0,2000-03-29 02:05:13,train
933,1373,0,2000-03-29 02:05:38,train
933,379,0,2000-03-29 02:06:38,train
933,1276,1,2000-03-29 02:09:36,train
933,1,1,2000-03-29 02:10:33,train
933,50,1,2000-03-29 02:16:42,train
933,1221,0,2000-03-29 02:16:42,train
933,608,1,2000-03-29 02:17:19,train
933,293,0,2000-03-29 02:17:19,train
933,296,0,2000-03-29 02:17:40,train
933,592,1,2000-03-29 02:19:38,train
933,1073,0,2000-03-29 02:22:47,train
933,653,0,2000-03-29 02:24:29,train
933,1250,1,2000-03-29 02:25:53,train
933,1262,1,2000-03-29 02:25:53,train
933,1204,0,2000-03-29 02:25:53,train
933,1198,1,2000-03-29 02:53:37,train
933,1214,1,2000-03-29 02:53:37,train
933,1304,0,2000-03-29 02:53:37,train
933,1200,1,2000-03-29 02:54:00,train
933,1222,1,2000-03-29 02:54:00,train
933,1287,1,2000-03-29 02:54:00,train
933,1201,0,2000-03-29 02:54:00,train
933,1242,0,2000-03-29 02:54:36,train
933,1036,0,2000-03-29 02:54:36,train
933,110,1,2000-03-29 02:55:04,train
933,1291,0,2000-03-29 02:55:04,train
933,457,1,2000-03-29 02:55:40,train
933,10,0,2000-03-29 02:56:07,train
933,377,0,2000-03-29 02:56:36,train
933,1101,0,2000-03-29 02:56:36,train
708,1378,0,2000-03-29 04:50:54,train
708,1252,1,2000-03-29 05:06:22,train
69,70,0,2000-04-05 15:02:51,train
652,1198,1,2000-04-08 18:40:27,train
652,527,1,2000-04-08 19:33:48,train
652,318,1,2000-04-08 19:34:30,train
652,1,1,2000-04-08 19:48:47,train
652,110,1,2000-04-08 19:48:47,train
652,150,0,2000-04-08 19:51:19,train
652,293,0,2000-04-08 19:51:47,train
652,1266,0,2000-04-08 19:51:47,train
652,589,1,2000-04-08 19:52:15,train
652,1393,1,2000-04-08 19:52:37,train
652,32,1,2000-04-08 19:54:06,train
106,260,1,2000-04-25 01:30:36,train
106,1019,1,2000-04-25 01:31:02,train
106,367,0,2000-04-25 01:31:02,train
106,1073,0,2000-04-25 01:31:02,train
106,2,0,2000-04-25 01:31:44,train
106,590,1,2000-04-25 01:34:02,train
106,480,0,2000-04-25 01:34:02,train
106,329,0,2000-04-25 01:34:54,train
106,362,1,2000-04-25 01:35:27,train
106,455,0,2000-04-25 01:36:53,train
106,158,0,2000-04-25 01:37:07,train
106,153,0,2000-04-25 01:37:32,train
455,2762,1,2000-05-22 14:42:06,train
424,593,1,2000-06-02 20:50:58,train
424,858,1,2000-06-02 20:51:31,train
424,22,0,2000-06-02 20:51:31,train
424,110,0,2000-06-02 20:52:26,train
424,1391,0,2000-06-02 20:52:26,train
424,1586,0,2000-06-02 20:52:26,train
424,1197,1,2000-06-02 20:58:59,train
424,912,0,2000-06-02 20:58:59,train
424,25,1,2000-06-02 20:59:30,train
424,2248,0,2000-06-02 20:59:44,train
424,1307,1,2000-06-02 21:00:07,train
424,2291,1,2000-06-02 21:00:07,train
424,1265,0,2000-06-02 21:00:07,train
424,1183,1,2000-06-02 21:01:19,train
424,356,1,2000-06-02 21:01:35,train
424,293,1,2000-06-02 21:01:46,train
424,377,0,2000-06-02 21:02:01,train
424,915,1,2000-06-02 21:02:28,train
424,39,0,2000-06-02 21:02:28,train
424,802,0,2000-06-02 21:02:28,train
424,2406,0,2000-06-02 21:02:28,train
424,597,1,2000-06-02 21:02:47,train
424,58,0,2000-06-02 21:02:47,train
424,1094,0,2000-06-02 21:02:47,train
424,587,0,2000-06-02 21:03:06,train
424,1721,0,2000-06-02 21:03:06,train
424,380,0,2000-06-02 21:03:17,train
424,539,1,2000-06-02 21:03:38,train
424,1680,1,2000-06-02 21:03:39,train
424,1290,0,2000-06-02 21:03:39,train
424,1101,0,2000-06-02 21:03:54,train
424,1777,0,2000-06-02 21:04:06,train
424,1959,0,2000-06-02 21:04:38,train
424,7,0,2000-06-02 21:04:51,train
424,2100,0,2000-06-02 21:04:51,train
424,361,0,2000-06-02 21:05:09,train
424,1735,0,2000-06-02 21:05:27,train
424,2424,0,2000-06-02 21:05:27,train
424,266,1,2000-06-02 21:05:41,train
424,1339,0,2000-06-02 21:05:41,train
424,2146,0,2000-06-02 21:05:41,train
424,1409,0,2000-06-02 21:06:39,train
424,1801,0,2000-06-02 21:06:39,train
424,1888,0,2000-06-02 21:06:39,train
424,2262,0,2000-06-02 21:06:39,train
424,2469,0,2000-06-02 21:06:52,train
424,105,0,2000-06-02 21:07:14,train
424,1088,0,2000-06-02 21:07:14,train
424,1498,0,2000-06-02 21:07:14,train
424,252,0,2000-06-02 21:07:41,train
424,788,0,2000-06-02 21:07:58,train
424,736,0,2000-06-02 21:08:12,train
424,804,0,2000-06-02 21:08:41,train
424,2369,0,2000-06-02 21:08:41,train
424,236,0,2000-06-02 21:09:19,train
424,2405,0,2000-06-02 21:09:19,train
424,1556,0,2000-06-02 21:10:58,train
424,260,1,2000-06-02 21:11:31,train
424,541,1,2000-06-02 21:11:31,train
424,1196,1,2000-06-02 21:11:31,train
424,2664,1,2000-06-02 21:11:31,train
424,1270,1,2000-06-02 21:11:49,train
424,1199,0,2000-06-02 21:11:49,train
424,1200,0,2000-06-02 21:11:49,train
424,589,1,2000-06-02 21:12:11,train
424,1374,1,2000-06-02 21:12:12,train
424,1653,0,2000-06-02 21:12:12,train
424,1097,1,2000-06-02 21:12:34,train
424,1210,0,2000-06-02 21:12:34,train
424,1965,0,2000-06-02 21:12:34,train
424,1584,1,2000-06-02 21:12:53,train
424,480,0,2000-06-02 21:12:53,train
424,1129,0,2000-06-02 21:13:10,train
424,2640,1,2000-06-02 21:13:30,train
424,2455,0,2000-06-02 21:13:30,train
424,1580,1,2000-06-02 21:13:53,train
424,1676,0,2000-06-02 21:13:53,train
424,2021,1,2000-06-02 21:14:15,train
424,1527,0,2000-06-02 21:14:15,train
424,2527,0,2000-06-02 21:14:15,train
424,2628,1,2000-06-02 21:14:46,train
424,24,0,2000-06-02 21:14:46,train
424,2011,0,2000-06-02 21:14:46,train
424,780,1,2000-06-02 21:15:06,train
424,2105,0,2000-06-02 21:15:06,train
424,316,0,2000-06-02 21:15:41,train
424,2393,0,2000-06-02 21:15:41,train
424,1221,1,2000-06-02 21:16:08,train
424,318,1,2000-06-02 21:16:29,train
424,527,1,2000-06-02 21:16:39,train
424,1225,0,2000-06-02 21:16:51,train
424,1193,1,2000-06-02 21:17:18,train
424,296,1,2000-06-02 21:17:32,train
424,2028,0,2000-06-02 21:17:32,train
424,608,0,2000-06-02 21:17:32,train
424,1288,0,2000-06-02 21:17:42,train
424,1704,1,2000-06-02 21:17:54,train
424,1213,1,2000-06-02 21:18:08,train
424,1259,1,2000-06-02 21:18:55,train
424,1960,1,2000-06-02 21:18:55,train
424,1246,1,2000-06-02 21:19:07,train
424,1293,0,2000-06-02 21:19:19,train
424,1263,1,2000-06-02 21:20:04,train
424,1090,1,2000-06-02 21:20:30,train
424,1393,1,2000-06-02 21:20:43,train
424,1961,1,2000-06-02 21:20:44,train
424,1954,0,2000-06-02 21:21:04,train
424,590,1,2000-06-02 21:21:32,train
424,1682,0,2000-06-02 21:21:56,train
424,150,0,2000-06-02 21:22:28,train
424,1132,0,2000-06-02 21:22:28,train
424,2194,1,2000-06-02 21:22:43,train
424,2000,0,2000-06-02 21:23:09,train
424,1784,0,2000-06-02 21:23:22,train
424,2268,1,2000-06-02 21:23:39,train
424,902,0,2000-06-02 21:23:54,train
424,592,1,2000-06-02 21:24:24,train
424,1678,1,2000-06-02 21:24:24,train
424,1693,0,2000-06-02 21:24:39,train
424,1639,1,2000-06-02 21:25:17,train
424,454,0,2000-06-02 21:25:35,train
424,1242,0,2000-06-02 21:27:24,train
424,920,1,2000-06-02 21:27:38,train
424,465,1,2000-06-02 21:29:07,train
424,73,1,2000-06-02 21:30:23,train
424,1031,0,2000-06-02 21:31:16,train
424,1645,0,2000-06-02 21:33:08,train
424,1729,0,2000-06-02 21:33:30,train
424,2001,0,2000-06-02 21:33:30,train
424,1805,1,2000-06-02 21:33:54,train
424,2023,0,2000-06-02 21:33:54,train
424,70,0,2000-06-02 21:34:42,train
424,1214,1,2000-06-02 21:35:40,train
424,1249,1,2000-06-02 21:35:52,train
424,2571,1,2000-06-02 21:35:52,train
424,1036,0,2000-06-02 21:35:52,train
424,6,1,2000-06-02 21:36:11,train
424,1240,1,2000-06-02 21:36:21,train
424,1994,1,2000-06-02 21:36:35,train
424,1407,0,2000-06-02 21:38:46,train
424,733,0,2000-06-02 21:38:55,train
424,16,1,2000-06-02 21:39:16,train
424,481,1,2000-06-02 21:39:16,train
424,1370,0,2000-06-02 21:39:17,train
424,1769,1,2000-06-02 21:39:46,train
424,353,1,2000-06-02 21:40:39,train
424,292,0,2000-06-02 21:40:56,train
424,163,1,2000-06-02 21:41:06,train
424,2505,0,2000-06-02 21:42:04,train
424,1320,0,2000-06-02 21:42:32,train
424,288,0,2000-06-02 21:42:32,train
424,742,0,2000-06-02 21:42:47,train
424,1644,0,2000-06-02 21:42:47,train
424,1037,0,2000-06-02 21:43:08,train
424,880,0,2000-06-02 21:44:01,train
424,540,0,2000-06-02 21:44:16,train
424,1136,0,2000-06-02 21:45:16,train
424,1394,0,2000-06-02 21:45:26,train
424,1079,0,2000-06-02 21:45:37,train
424,1968,1,2000-06-02 21:46:29,train
424,1285,1,2000-06-02 21:46:55,train
424,2108,1,2000-06-02 21:47:23,train
424,2302,1,2000-06-02 21:48:09,train
424,2081,0,2000-06-02 21:48:09,train
424,2174,0,2000-06-02 21:48:33,train
424,1923,1,2000-06-02 21:48:46,train
424,2003,1,2000-06-02 21:48:46,train
424,1073,0,2000-06-02 21:49:04,train
424,2423,0,2000-06-02 21:51:34,train
424,1663,1,2000-06-02 21:51:42,train
424,1569,0,2000-06-02 21:51:58,train
424,1958,0,2000-06-02 21:52:09,train
424,2371,1,2000-06-02 21:52:22,train
424,2407,0,2000-06-02 21:52:22,train
424,2150,0,2000-06-02 21:53:05,train
424,2245,0,2000-06-02 21:53:05,train
424,2470,1,2000-06-02 21:53:53,train
424,2134,1,2000-06-02 21:54:08,train
424,2145,0,2000-06-02 21:54:08,train
424,1441,1,2000-06-02 21:54:24,train
424,2109,1,2000-06-02 21:54:52,train
424,1476,0,2000-06-02 21:55:37,train
424,2375,0,2000-06-02 21:58:21,train
424,2378,1,2000-06-02 21:58:33,train
424,237,0,2000-06-02 21:59:36,train
424,1457,0,2000-06-02 22:00:06,train
424,2473,0,2000-06-02 22:00:06,train
424,2374,1,2000-06-02 22:00:16,train
424,2005,0,2000-06-03 00:00:58,train
424,1750,0,2000-06-03 00:02:21,train
424,610,0,2000-06-03 00:03:39,train
424,196,1,2000-06-03 00:05:08,train
424,1690,0,2000-06-03 00:05:23,train
424,173,0,2000-06-03 00:05:42,train
424,2408,0,2000-06-03 00:05:42,train
455,2883,0,2000-06-05 15:05:57,train
506,5060,1,2000-06-05 19:44:39,train
506,1276,0,2000-06-05 19:44:56,train
506,1304,1,2000-06-05 19:47:18,train
506,527,0,2000-06-05 20:32:09,train
93,593,1,2000-06-20 00:56:58,train
93,296,0,2000-06-20 00:56:58,train
93,1,0,2000-06-20 00:57:44,train
93,367,0,2000-06-21 00:02:07,train
93,356,1,2000-06-21 00:08:07,train
93,380,0,2000-06-21 00:09:51,train
93,539,0,2000-06-21 00:09:51,train
93,589,0,2000-06-21 00:13:37,train
93,47,1,2000-06-21 00:14:35,train
93,457,1,2000-06-21 00:14:35,train
93,293,0,2000-06-21 00:14:35,train
93,377,0,2000-06-21 00:14:54,train
93,349,0,2000-06-21 00:16:11,train
93,454,0,2000-06-21 00:17:16,train
93,165,0,2000-06-21 00:17:55,train
93,110,1,2000-06-21 00:38:17,train
455,3052,0,2000-07-08 13:04:52,train
728,2406,1,2000-07-08 17:38:18,train
728,1097,0,2000-07-08 17:38:42,train
728,588,1,2000-07-08 17:39:08,train
728,2858,1,2000-07-08 17:40:54,train
728,2699,0,2000-07-08 17:40:54,train
728,912,1,2000-07-08 17:47:51,train
728,913,1,2000-07-08 17:49:13,train
728,608,0,2000-07-08 17:49:35,train
728,1254,0,2000-07-08 17:49:48,train
728,969,1,2000-07-08 17:50:21,train
728,908,0,2000-07-08 17:51:49,train
728,296,1,2000-07-08 17:52:40,train
728,1288,1,2000-07-08 17:52:40,train
728,920,1,2000-07-08 17:53:18,train
728,1240,1,2000-07-08 17:54:32,train
69,597,0,2000-07-10 14:00:51,train
69,1235,1,2000-07-10 14:11:02,train
69,1387,1,2000-07-10 14:11:02,train
455,39,0,2000-07-12 20:01:10,train
455,1701,0,2000-07-12 20:03:33,train
455,2677,1,2000-07-13 14:56:17,train
97,1210,0,2000-07-27 17:26:20,train
97,1136,1,2000-07-27 17:31:42,train
97,1259,1,2000-07-27 17:32:26,train
97,1197,1,2000-07-27 17:32:42,train
97,5060,1,2000-07-27 17:33:13,train
97,1288,1,2000-07-27 17:33:37,train
97,1394,1,2000-07-27 17:33:37,train
97,1285,0,2000-07-27 17:34:02,train
97,223,0,2000-07-27 17:34:25,train
97,1270,1,2000-07-27 17:34:59,train
97,1265,0,2000-07-27 17:35:20,train
97,1,1,2000-07-27 17:36:14,train
97,497,1,2000-07-27 17:36:14,train
97,1060,0,2000-07-27 17:36:14,train
97,21,0,2000-07-27 17:37:11,train
97,551,1,2000-07-27 17:37:41,train
97,1234,1,2000-07-27 17:37:41,train
97,1226,0,2000-07-27 17:40:50,train
97,1517,0,2000-07-27 17:41:33,train
97,1073,0,2000-07-27 17:45:26,train
97,368,0,2000-07-27 17:47:22,train
97,357,0,2000-07-27 17:48:35,train
97,539,1,2000-07-27 17:49:20,train
97,339,0,2000-07-27 17:49:41,train
97,372,0,2000-07-27 17:50:22,train
97,468,0,2000-07-27 17:51:04,train
97,1569,1,2000-07-27 17:52:55,train
97,144,0,2000-07-27 17:53:20,train
97,236,0,2000-07-27 17:54:13,train
97,586,0,2000-07-27 17:56:35,train
97,466,0,2000-07-27 17:57:26,train
97,1377,0,2000-07-27 17:58:39,train
97,1391,0,2000-07-27 17:58:39,train
97,1167,0,2000-07-27 17:58:59,train
97,275,0,2000-07-27 18:02:59,train
97,195,0,2000-07-27 18:03:22,train
97,153,0,2000-07-27 18:03:47,train
97,12,0,2000-07-27 18:10:43,train
97,50,1,2000-07-27 18:12:09,train
97,608,1,2000-07-27 18:12:35,train
97,296,0,2000-07-27 18:12:35,train
97,1213,1,2000-07-27 18:13:02,train
97,1089,0,2000-07-27 18:13:02,train
97,1396,0,2000-07-27 18:13:55,train
97,592,1,2000-07-27 18:14:20,train
97,47,0,2000-07-27 18:14:20,train
97,367,0,2000-07-27 18:15:12,train
97,1061,1,2000-07-27 18:15:34,train
97,112,0,2000-07-27 18:16:38,train
97,532,0,2000-07-27 18:16:55,train
97,260,1,2000-07-27 18:19:05,train
97,1198,1,2000-07-27 18:19:05,train
97,1214,1,2000-07-27 18:19:05,train
97,1200,0,2000-07-27 18:19:28,train
97,1240,0,2000-07-27 18:19:28,train
97,1374,1,2000-07-27 18:20:02,train
97,1036,0,2000-07-27 18:20:02,train
97,1291,0,2000-07-27 18:20:02,train
97,1304,0,2000-07-27 18:20:02,train
97,110,0,2000-07-27 18:20:27,train
97,1220,0,2000-07-27 18:20:58,train
97,377,0,2000-07-27 18:21:53,train
97,1222,1,2000-07-27 18:22:46,train
97,1129,0,2000-07-27 18:23:12,train
97,10,0,2000-07-27 18:23:44,train
97,480,0,2000-07-27 18:23:45,train
97,733,0,2000-07-27 18:23:45,train
97,780,0,2000-07-27 18:25:39,train
97,1375,0,2000-07-27 18:26:07,train
97,648,0,2000-07-27 18:26:38,train
97,736,0,2000-07-27 18:26:38,train
97,507,0,2000-07-27 18:26:58,train
455,307,1,2000-08-02 03:01:53,train
767,110,0,2000-08-15 21:10:49,train
767,480,0,2000-08-15 21:12:12,train
767,377,0,2000-08-15 21:13:43,train
767,296,0,2000-08-15 21:15:20,train
767,527,1,2000-08-15 21:15:37,train
767,589,0,2000-08-15 21:19:36,train
767,47,0,2000-08-15 21:23:36,train
767,592,0,2000-08-15 21:26:55,train
767,367,0,2000-08-15 21:27:46,train
767,356,1,2000-08-15 21:28:55,train
109,50,1,2000-08-16 20:18:48,train
109,593,1,2000-08-16 20:18:48,train
109,527,0,2000-08-16 20:18:48,train
109,457,0,2000-08-16 20:22:48,train
109,589,0,2000-08-16 20:23:12,train
109,595,0,2000-08-16 20:24:30,train
109,480,1,2000-08-16 20:25:33,train
109,356,0,2000-08-16 20:27:17,train
109,11,0,2000-08-16 20:28:31,train
109,32,0,2000-08-16 20:29:08,train
109,339,0,2000-08-16 20:33:17,train
109,380,1,2000-08-16 20:33:37,train
109,357,0,2000-08-16 20:34:00,train
109,588,1,2000-08-16 20:35:13,train
109,225,1,2000-08-16 20:37:05,train
109,454,1,2000-08-16 20:37:33,train
109,6,1,2000-08-16 20:39:53,train
109,253,0,2000-08-16 20:39:53,train
109,10,0,2000-08-16 20:43:35,train
109,292,0,2000-08-16 20:48:55,train
109,539,0,2000-08-16 20:51:41,train
109,23,0,2000-08-16 20:54:39,train
109,288,0,2000-08-16 20:57:53,train
109,434,0,2000-08-16 21:06:39,train
109,376,0,2000-08-16 21:09:19,train
109,370,0,2000-08-16 21:10:21,train
109,208,0,2000-08-16 21:15:22,train
109,185,0,2000-08-16 21:16:52,train
109,186,0,2000-08-16 21:22:26,train
109,48,0,2000-08-16 21:23:00,train
109,234,0,2000-08-16 21:24:01,train
109,420,0,2000-08-16 21:29:02,train
109,193,0,2000-08-16 21:30:36,train
109,427,1,2000-08-16 21:31:54,train
767,329,0,2000-08-25 01:17:52,train
69,2303,1,2000-08-28 21:43:50,train
190,2701,0,2000-10-03 17:00:07,train
190,1132,1,2000-10-03 17:03:25,train
190,1090,0,2000-10-03 17:04:07,train
190,1199,1,2000-10-03 17:04:30,train
190,2859,1,2000-10-03 17:04:45,train
190,1958,1,2000-10-03 17:05:16,train
190,2065,1,2000-10-03 17:05:31,train
190,858,1,2000-10-03 17:13:01,train
190,1230,1,2000-10-03 17:13:01,train
190,2991,1,2000-10-03 17:16:09,train
820,111,0,2000-10-05 13:20:15,train
109,592,0,2000-10-05 18:53:16,train
109,377,1,2000-10-05 18:54:48,train
109,165,0,2000-10-05 18:58:09,train
109,368,0,2000-10-05 18:59:44,train
109,590,0,2000-10-05 19:16:23,train
109,45,0,2000-10-05 19:32:57,train
708,1254,0,2000-10-06 18:41:35,train
46,1,1,2000-10-07 01:49:20,train
424,446,1,2000-10-09 01:16:44,train
424,1357,0,2000-10-09 01:19:59,train
424,2020,0,2000-10-09 01:24:51,train
424,1835,0,2000-10-09 01:31:35,train
424,2143,0,2000-10-09 01:42:42,train
424,2316,0,2000-10-09 01:42:42,train
424,276,0,2000-10-09 01:43:41,train
708,1307,0,2000-10-17 18:28:41,train
708,1091,0,2000-10-17 18:31:18,train
87,185,0,2000-10-20 04:51:53,train
87,457,1,2000-10-20 04:58:03,train
87,480,1,2000-10-20 05:01:24,train
87,592,0,2000-10-20 05:01:46,train
